SourceFile,SourceCreated,SourceModified,SourceAccessed,AppId,AppIdDescription,DestListVersion,LastUsedEntryNumber,MRU,EntryNumber,CreationTime,LastModified,Hostname,MacAddress,Path,InteractionCount,PinStatus,FileBirthDroid,FileDroid,VolumeBirthDroid,VolumeDroid,TargetCreated,TargetModified,TargetAccessed,FileSize,RelativePath,WorkingDirectory,FileAttributes,HeaderFlags,DriveType,VolumeSerialNumber,VolumeLabel,LocalPath,CommonPath,TargetIDAbsolutePath,TargetMFTEntryNumber,TargetMFTSequenceNumber,MachineID,MachineMACAddress,TrackerCreatedOn,ExtraBlocksPresent,Arguments,Notes
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,5/25/2021 10:45,10/3/2021 16:43,10/3/2021 16:52,5f7b5f1e01b83767,Quick Access,4,349,138,3A,7/7/2021 11:23,7/7/2021 18:44,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Streams\2021-07-07 22-41-27.mkv,1,FALSE,c7f7b3a3-df15-11eb-b8aa-00d8612e9183,c7f7b3a3-df15-11eb-b8aa-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,7/7/2021 18:41,7/7/2021 18:43,7/7/2021 18:44,115523237,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Streams\2021-07-07 22-41-27.mkv,,My Computer\D:\Streams\2021-07-07 22-41-27.mkv,0x394ED,0x44,desktop-91gu178,00:d8:61:2e:91:83,7/7/2021 11:23,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,5/25/2021 10:45,10/3/2021 16:43,10/3/2021 16:52,5f7b5f1e01b83767,Quick Access,4,349,139,32,6/25/2021 17:54,6/30/2021 16:07,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Downloads\Old\TZ.docx,5,FALSE,584c7775-d5de-11eb-b8a7-00d8612e9183,584c7775-d5de-11eb-b8a7-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,6/28/2021 13:11,6/28/2021 13:11,9/21/2021 17:29,128755,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Old\TZ.docx,,My Computer\D:\Downloads\Old\TZ.docx,0x0,,desktop-91gu178,00:d8:61:2e:91:83,6/25/2021 17:54,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,5/25/2021 10:45,10/3/2021 16:43,10/3/2021 16:52,5f7b5f1e01b83767,Quick Access,4,349,140,31,6/25/2021 17:54,6/30/2021 16:07,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Downloads\Old\Практика.docx,45,FALSE,584c6f46-d5de-11eb-b8a7-00d8612e9183,584c6f46-d5de-11eb-b8a7-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,6/26/2021 19:43,6/28/2021 16:12,9/21/2021 17:29,617884,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Old\Практика.docx,,My Computer\D:\Downloads\Old\Практика.docx,0x0,,desktop-91gu178,00:d8:61:2e:91:83,6/25/2021 17:54,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,5/25/2021 10:45,10/3/2021 16:43,10/3/2021 16:52,5f7b5f1e01b83767,Quick Access,4,349,141,33,6/29/2021 14:36,6/30/2021 16:06,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Downloads\Old\Plan-grafik_Burov.docx,8,FALSE,6e60773b-d8e7-11eb-b8a8-00d8612e9183,6e60773b-d8e7-11eb-b8a8-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,6/30/2021 15:39,6/30/2021 16:05,9/21/2021 17:29,21831,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Old\Plan-grafik_Burov.docx,,My Computer\D:\Downloads\Old\Plan-grafik_Burov.docx,0x0,,desktop-91gu178,00:d8:61:2e:91:83,6/29/2021 14:36,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,5/25/2021 10:45,10/3/2021 16:43,10/3/2021 16:52,5f7b5f1e01b83767,Quick Access,4,349,142,34,6/29/2021 14:36,6/30/2021 16:06,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Downloads\Old\Otzyv_Burov.docx,4,FALSE,6e607794-d8e7-11eb-b8a8-00d8612e9183,6e607794-d8e7-11eb-b8a8-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,6/30/2021 15:39,6/30/2021 16:03,9/21/2021 17:29,25821,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Old\Otzyv_Burov.docx,,My Computer\D:\Downloads\Old\Otzyv_Burov.docx,0x0,,desktop-91gu178,00:d8:61:2e:91:83,6/29/2021 14:36,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,5/25/2021 10:45,10/3/2021 16:43,10/3/2021 16:52,5f7b5f1e01b83767,Quick Access,4,349,143,30,6/25/2021 17:54,6/28/2021 14:49,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Downloads\Old\2_5246826392045226812.docx,4,FALSE,584c6f14-d5de-11eb-b8a7-00d8612e9183,584c6f14-d5de-11eb-b8a7-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,6/26/2021 19:28,6/26/2021 19:28,9/21/2021 17:29,9343630,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Old\2_5246826392045226812.docx,,My Computer\D:\Downloads\Old\2_5246826392045226812.docx,0x0,,desktop-91gu178,00:d8:61:2e:91:83,6/25/2021 17:54,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,5/25/2021 10:45,10/3/2021 16:43,10/3/2021 16:52,5f7b5f1e01b83767,Quick Access,4,349,144,2F,,6/26/2021 7:07,,,D:\Logs\Firewall\Public Profile\pfirewall.log,2,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Logs\Firewall\Public Profile\pfirewall.log,,My Computer\D:\Logs\Firewall\Public Profile\pfirewall.log,0x3305F,0x6,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,5/25/2021 10:45,10/3/2021 16:43,10/3/2021 16:52,5f7b5f1e01b83767,Quick Access,4,349,145,2E,,6/26/2021 6:46,,,D:\Logs\Firewall\Private Profile\pfirewall.log,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Logs\Firewall\Private Profile\pfirewall.log,,My Computer\D:\Logs\Firewall\Private Profile\pfirewall.log,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,5/25/2021 10:45,10/3/2021 16:43,10/3/2021 16:52,5f7b5f1e01b83767,Quick Access,4,349,146,2D,,6/26/2021 6:46,,,D:\Logs\Firewall\Domain Profile\pfirewall.log,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Logs\Firewall\Domain Profile\pfirewall.log,,My Computer\D:\Logs\Firewall\Domain Profile\pfirewall.log,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms,5/25/2021 10:45,10/3/2021 16:43,10/3/2021 16:52,5f7b5f1e01b83767,Quick Access,4,349,147,2C,6/24/2021 16:38,6/24/2021 16:49,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Downloads\Old\TCPView.zip,1,FALSE,90827262-d50a-11eb-b8a6-00d8612e9183,90827262-d50a-11eb-b8a6-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,6/24/2021 16:49,6/24/2021 16:49,9/19/2021 7:06,1801526,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Old\TCPView.zip,,My Computer\D:\Downloads\Old\TCPView.zip,0x0,,desktop-91gu178,00:d8:61:2e:91:83,6/24/2021 16:38,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\6a19055025edb725.automaticDestinations-ms,7/7/2021 15:50,9/8/2021 17:20,10/3/2021 16:52,6a19055025edb725,Unknown AppId,4,2,0,1,,9/8/2021 17:20,,,ms-settings-connectabledevices:devicediscovery,17,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-settings-connectabledevices:devicediscovery,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\6a19055025edb725.automaticDestinations-ms,7/7/2021 15:50,9/8/2021 17:20,10/3/2021 16:52,6a19055025edb725,Unknown AppId,4,2,1,2,,9/6/2021 18:02,,,ms-settings-displays-topology:projection,6,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-settings-displays-topology:projection,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\75fdabdc3f4b24fc.automaticDestinations-ms,9/12/2021 10:17,9/12/2021 13:43,10/3/2021 16:52,75fdabdc3f4b24fc,Unknown AppId,4,1,0,1,9/12/2021 9:17,9/12/2021 13:43,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,C:\Users\Klim\Desktop\Forensic\Microsoft-Windows-Kernel-PnP%4Configuration.evtx,2,FALSE,4642b85a-13aa-11ec-b8b2-00d8612e9183,4642b85a-13aa-11ec-b8b2-00d8612e9183,d5321a3e-bf64-4c58-affa-6bd383a99b56,d5321a3e-bf64-4c58-affa-6bd383a99b56,9/12/2021 9:41,9/12/2021 9:27,9/12/2021 10:17,1052672,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),14172ECA,,C:\Users\Klim\Desktop\Forensic\Microsoft-Windows-Kernel-PnP%4Configuration.evtx,,My Computer\C:\Users\Klim\Desktop\Forensic\Microsoft-Windows-Kernel-PnP%4Configuration.evtx,0x59B,0x3C,desktop-91gu178,00:d8:61:2e:91:83,9/12/2021 9:17,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\7e4dca80246863e3.automaticDestinations-ms,5/26/2021 15:27,9/24/2021 16:35,10/3/2021 16:52,7e4dca80246863e3,Control Panel - Settings,4,9,0,5,,9/24/2021 16:35,,,::{26EE0668-A00A-44D7-9371-BEB064C98683}\0\::{ED7BA470-8E54-465E-825C-99712043E01C}\{040873CB-404A-49FE-A254-A9BB9CEFAEA5} ==> Control Panel\0\All Tasks\Unmapped GUID: 040873CB-404A-49FE-A254-A9BB9CEFAEA5,12,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,All Tasks\Uninstall a program,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\7e4dca80246863e3.automaticDestinations-ms,5/26/2021 15:27,9/24/2021 16:35,10/3/2021 16:52,7e4dca80246863e3,Control Panel - Settings,4,9,1,9,,9/21/2021 16:49,,,::{26EE0668-A00A-44D7-9371-BEB064C98683}\0\::{62D8ED13-C9D0-4CE8-A914-47DD628FB1B0} ==> Control Panel\0\Regional and Language Options,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Control Panel\All Control Panel Items\Regional and Language Options,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\7e4dca80246863e3.automaticDestinations-ms,5/26/2021 15:27,9/24/2021 16:35,10/3/2021 16:52,7e4dca80246863e3,Control Panel - Settings,4,9,2,8,,9/14/2021 17:26,,,::{26EE0668-A00A-44D7-9371-BEB064C98683}\0\::{6DFD7C5C-2451-11D3-A299-00C04F8EF6AF} ==> Control Panel\0\Folder Options,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Control Panel\All Control Panel Items\Folder Options,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\7e4dca80246863e3.automaticDestinations-ms,5/26/2021 15:27,9/24/2021 16:35,10/3/2021 16:52,7e4dca80246863e3,Control Panel - Settings,4,9,3,7,,8/22/2021 17:38,,,::{26EE0668-A00A-44D7-9371-BEB064C98683}\5\::{BB06C0E4-D293-4F75-8A90-CB05B6477EEE} ==> Control Panel\5\System,3,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Control Panel\System and Security\System,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\7e4dca80246863e3.automaticDestinations-ms,5/26/2021 15:27,9/24/2021 16:35,10/3/2021 16:52,7e4dca80246863e3,Control Panel - Settings,4,9,4,6,,7/9/2021 13:54,,,::{26EE0668-A00A-44D7-9371-BEB064C98683}\0\::{F2DDFC82-8F12-4CDD-B7DC-D4FE1425AA4D} ==> Control Panel\0\Microsoft Sound,5,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Control Panel\All Control Panel Items\Microsoft Sound,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\888734ba6f19542.automaticDestinations-ms,5/25/2021 13:53,10/3/2021 11:06,10/3/2021 16:52,888734ba6f19542,Unknown AppId,4,15,0,F,9/22/2021 18:49,10/3/2021 11:06,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\source\repos\InfoSec_Labs\Utilities\Helper\Helper.sln,3,FALSE,cb18341b-1bd5-11ec-b8ba-00d8612e9183,cb18341b-1bd5-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/24/2021 16:37,9/24/2021 16:38,9/24/2021 16:38,1124,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\Utilities\Helper\Helper.sln,,My Computer\D:\source\repos\InfoSec_Labs\Utilities\Helper\Helper.sln,0x36444,0x2,desktop-91gu178,00:d8:61:2e:91:83,9/22/2021 18:49,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\888734ba6f19542.automaticDestinations-ms,5/25/2021 13:53,10/3/2021 11:06,10/3/2021 16:52,888734ba6f19542,Unknown AppId,4,15,1,C,9/15/2021 18:41,9/26/2021 8:17,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\source\repos\usb_forensic\USB_Forensic\USB_Forensic.sln,3,FALSE,8039597b-1654-11ec-b8b4-00d8612e9183,8039597b-1654-11ec-b8b4-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/18/2021 9:32,9/18/2021 9:32,9/18/2021 9:32,1142,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\usb_forensic\USB_Forensic\USB_Forensic.sln,,My Computer\D:\source\repos\usb_forensic\USB_Forensic\USB_Forensic.sln,0x275A,0x4,desktop-91gu178,00:d8:61:2e:91:83,9/15/2021 18:41,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\888734ba6f19542.automaticDestinations-ms,5/25/2021 13:53,10/3/2021 11:06,10/3/2021 16:52,888734ba6f19542,Unknown AppId,4,15,2,E,6/11/2021 16:49,9/24/2021 16:38,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Trash\ForTesting\ForTesting.sln,2,FALSE,020bc5b5-cad5-11eb-b8a2-00d8612e9183,020bc5b5-cad5-11eb-b8a2-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,6/11/2021 17:24,6/11/2021 17:25,9/21/2021 16:30,1136,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Trash\ForTesting\ForTesting.sln,,My Computer\D:\Trash\ForTesting\ForTesting.sln,0x31EF6,0x2,desktop-91gu178,00:d8:61:2e:91:83,6/11/2021 16:49,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\888734ba6f19542.automaticDestinations-ms,5/25/2021 13:53,10/3/2021 11:06,10/3/2021 16:52,888734ba6f19542,Unknown AppId,4,15,3,D,,9/18/2021 9:59,,,D:\source\repos\usb_forensic\USB_Forensic\USB_Forensic\USB_Forensic.sln,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\usb_forensic\USB_Forensic\USB_Forensic\USB_Forensic.sln,,My Computer\D:\source\repos\usb_forensic\USB_Forensic\USB_Forensic\USB_Forensic.sln,0x0,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\888734ba6f19542.automaticDestinations-ms,5/25/2021 13:53,10/3/2021 11:06,10/3/2021 16:52,888734ba6f19542,Unknown AppId,4,15,4,B,8/14/2021 21:26,8/15/2021 19:18,敤歳潴⵰ㄹ畧㜱8,00:1a:7d:da:71:05,D:\Univer\HTTPSniffer\HTTPSniffer.sln,3,FALSE,4c09db6f-fd46-11eb-b8af-001a7dda7105,4c09db6f-fd46-11eb-b8af-001a7dda7105,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,5/24/2011 8:03,8/15/2021 19:08,8/15/2021 19:09,3220,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\HTTPSniffer\HTTPSniffer.sln,,My Computer\D:\Univer\HTTPSniffer\HTTPSniffer.sln,0x36702,0xE,desktop-91gu178,00:1a:7d:da:71:05,8/14/2021 21:26,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\9b9cdc69c1c24e2b.automaticDestinations-ms,5/29/2021 15:02,9/12/2021 10:11,10/3/2021 16:52,9b9cdc69c1c24e2b,Notepad 64-bit,4,5,0,5,9/12/2021 9:17,9/12/2021 10:11,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,C:\Users\Klim\Desktop\Forensic\setupapi.dev.log,1,FALSE,4642b831-13aa-11ec-b8b2-00d8612e9183,4642b831-13aa-11ec-b8b2-00d8612e9183,d5321a3e-bf64-4c58-affa-6bd383a99b56,d5321a3e-bf64-4c58-affa-6bd383a99b56,9/12/2021 9:38,9/12/2021 9:18,9/12/2021 9:38,3404536,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),14172ECA,,C:\Users\Klim\Desktop\Forensic\setupapi.dev.log,,My Computer\C:\Users\Klim\Desktop\Forensic\setupapi.dev.log,0x61B,0x52,desktop-91gu178,00:d8:61:2e:91:83,9/12/2021 9:17,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\9b9cdc69c1c24e2b.automaticDestinations-ms,5/29/2021 15:02,9/12/2021 10:11,10/3/2021 16:52,9b9cdc69c1c24e2b,Notepad 64-bit,4,5,1,4,,6/24/2021 16:42,,,D:\Logs\Firewall\pfirewall.log,3,FALSE,,,,,,,,0,,,0,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Logs\Firewall\pfirewall.log,,My Computer\D:\Logs\Firewall\pfirewall.log,0x3303F,0x3B,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\a52b0784bd667468.automaticDestinations-ms,6/9/2021 14:52,9/29/2021 5:43,10/3/2021 16:52,a52b0784bd667468,Photos Microsoft 16.526.11220.0 (Windows 10),4,41,0,29,9/27/2021 16:37,9/29/2021 5:43,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Univer\Old\2 курс\New folder\Новая папка\.qdryav\Screenshot_20200715_143107_com.instagram.android.jpg,1,FALSE,235bdba1-1fb1-11ec-b8ba-00d8612e9183,235bdba1-1fb1-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/29/2021 5:20,7/27/2020 20:14,9/29/2021 5:40,916332,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\Old\2 курс\New folder\Новая папка\.qdryav\Screenshot_20200715_143107_com.instagram.android.jpg,,My Computer\D:\Univer\Old\2 курс\New folder\Новая папка\.qdryav\Screenshot_20200715_143107_com.instagram.android.jpg,0x67C72,0x2,desktop-91gu178,00:d8:61:2e:91:83,9/27/2021 16:37,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\a52b0784bd667468.automaticDestinations-ms,6/9/2021 14:52,9/29/2021 5:43,10/3/2021 16:52,a52b0784bd667468,Photos Microsoft 16.526.11220.0 (Windows 10),4,41,1,28,9/27/2021 16:37,9/29/2021 5:42,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Univer\Old\2 курс\New folder\Новая папка\.lipro\IMG_20190714_150121.jpg,1,FALSE,235bdb9b-1fb1-11ec-b8ba-00d8612e9183,235bdb9b-1fb1-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/29/2021 5:20,7/14/2019 11:01,9/29/2021 5:40,3662278,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\Old\2 курс\New folder\Новая папка\.lipro\IMG_20190714_150121.jpg,,My Computer\D:\Univer\Old\2 курс\New folder\Новая папка\.lipro\IMG_20190714_150121.jpg,0x670F7,0x3,desktop-91gu178,00:d8:61:2e:91:83,9/27/2021 16:37,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\a52b0784bd667468.automaticDestinations-ms,6/9/2021 14:52,9/29/2021 5:43,10/3/2021 16:52,a52b0784bd667468,Photos Microsoft 16.526.11220.0 (Windows 10),4,41,2,27,9/27/2021 16:37,9/29/2021 5:41,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Univer\Old\2 курс\New folder\Новая папка\.lepro\Screenshot_20200725_210008.jpg,2,FALSE,235bdb61-1fb1-11ec-b8ba-00d8612e9183,235bdb61-1fb1-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/29/2021 5:20,7/27/2020 20:14,9/29/2021 5:41,143816,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\Old\2 курс\New folder\Новая папка\.lepro\Screenshot_20200725_210008.jpg,,My Computer\D:\Univer\Old\2 курс\New folder\Новая папка\.lepro\Screenshot_20200725_210008.jpg,0x67C7D,0x2,desktop-91gu178,00:d8:61:2e:91:83,9/27/2021 16:37,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
